NWS-IDP-PROD-4238399-3576276!&LabetteKS,Labette,KS,Flood Warning issued May 26 at 7:57PM CDT until May 27 at 10:00PM CDT by NWS Wichita KS,2020-05-27 00:00:00-06,2020-05-27 08:56:00-06,1241168,,
NWS-IDP-PROD-4238390-3576268!&Grand TraverseMI,Grand Traverse,MI,Severe Thunderstorm Warning issued May 26 at 8:51PM EDT until May 26 at 9:30PM EDT by NWS Gaylord MI,2020-05-26 18:51:00-06,2020-05-26 19:30:00-06,1241169,,
NWS-IDP-PROD-4238400-3576277!&CherokeeKS,Cherokee,KS,Flood Warning issued May 26 at 7:57PM CDT until May 28 at 11:00AM CDT by NWS Wichita KS,2020-05-27 05:00:00-06,2020-05-27 08:56:00-06,1241170,,
NWS-IDP-PROD-4238390-3576268!&BenzieMI,Benzie,MI,Severe Thunderstorm Warning issued May 26 at 8:51PM EDT until May 26 at 9:30PM EDT by NWS Gaylord MI,2020-05-26 18:51:00-06,2020-05-26 19:30:00-06,1241171,,
NWS-IDP-PROD-4238400-3576277!&LabetteKS,Labette,KS,Flood Warning issued May 26 at 7:57PM CDT until May 28 at 11:00AM CDT by NWS Wichita KS,2020-05-27 05:00:00-06,2020-05-27 08:56:00-06,1241172,,
NWS-IDP-PROD-4238478-3576338!&LawrenceAR,Lawrence,AR,Flash Flood Warning issued May 26 at 8:30PM CDT until May 26 at 11:25PM CDT by NWS Little Rock AR,2020-05-26 19:30:00-06,2020-05-26 22:30:00-06,1241173,,
NWS-IDP-PROD-4238478-3576338!&JacksonAR,Jackson,AR,Flash Flood Warning issued May 26 at 8:30PM CDT until May 26 at 11:25PM CDT by NWS Little Rock AR,2020-05-26 19:30:00-06,2020-05-26 22:30:00-06,1241174,,
NWS-IDP-PROD-4238470-3576334!&BossierLA,Bossier,LA,Flash Flood Warning issued May 26 at 8:27PM CDT until May 26 at 11:30PM CDT by NWS Shreveport LA,2020-05-26 19:27:00-06,2020-05-26 22:30:00-06,1241175,,
NWS-IDP-PROD-4238476-3576337!&NavarroTX,Navarro,TX,Flood Warning issued May 26 at 8:29PM CDT until May 30 at 9:00AM CDT by NWS Fort Worth TX,2020-05-27 15:00:00-06,2020-05-27 13:30:00-06,1241176,,
NWS-IDP-PROD-4238470-3576334!&HarrisonTX,Harrison,TX,Flash Flood Warning issued May 26 at 8:27PM CDT until May 26 at 11:30PM CDT by NWS Shreveport LA,2020-05-26 19:27:00-06,2020-05-26 22:30:00-06,1241177,,
NWS-IDP-PROD-4238476-3576337!&HendersonTX,Henderson,TX,Flood Warning issued May 26 at 8:29PM CDT until May 30 at 9:00AM CDT by NWS Fort Worth TX,2020-05-27 15:00:00-06,2020-05-27 13:30:00-06,1241178,,
NWS-IDP-PROD-4238470-3576334!&MarionTX,Marion,TX,Flash Flood Warning issued May 26 at 8:27PM CDT until May 26 at 11:30PM CDT by NWS Shreveport LA,2020-05-26 19:27:00-06,2020-05-26 22:30:00-06,1241179,,
NWS-IDP-PROD-4238470-3576334!&CaddoLA,Caddo,LA,Flash Flood Warning issued May 26 at 8:27PM CDT until May 26 at 11:30PM CDT by NWS Shreveport LA,2020-05-26 19:27:00-06,2020-05-26 22:30:00-06,1241180,,
NWS-IDP-PROD-4238545-3576372!&BossierLA,Bossier,LA,Severe Thunderstorm Warning issued May 26 at 8:57PM CDT until May 26 at 9:45PM CDT by NWS Shreveport LA,2020-05-26 19:57:00-06,2020-05-26 20:45:00-06,1241181,,
NWS-IDP-PROD-4238545-3576372!&CaddoLA,Caddo,LA,Severe Thunderstorm Warning issued May 26 at 8:57PM CDT until May 26 at 9:45PM CDT by NWS Shreveport LA,2020-05-26 19:57:00-06,2020-05-26 20:45:00-06,1241182,,
NWS-IDP-PROD-4238559-3576385!&Jefferson DavisLA,Jefferson Davis,LA,Severe Thunderstorm Warning issued May 26 at 9:04PM CDT until May 26 at 10:00PM CDT by NWS Lake Charles LA,2020-05-26 20:04:00-06,2020-05-26 21:00:00-06,1241183,,
NWS-IDP-PROD-4238559-3576385!&CalcasieuLA,Calcasieu,LA,Severe Thunderstorm Warning issued May 26 at 9:04PM CDT until May 26 at 10:00PM CDT by NWS Lake Charles LA,2020-05-26 20:04:00-06,2020-05-26 21:00:00-06,1241184,,
NWS-IDP-PROD-4238607-3576417!&GasconadeMO,Gasconade,MO,Flood Warning issued May 26 at 9:18PM CDT until June 1 at 5:30PM CDT by NWS St Louis MO,2020-05-28 04:00:00-06,2020-05-28 02:16:00-06,1241185,,
NWS-IDP-PROD-4238607-3576417!&MontgomeryMO,Montgomery,MO,Flood Warning issued May 26 at 9:18PM CDT until June 1 at 5:30PM CDT by NWS St Louis MO,2020-05-28 04:00:00-06,2020-05-28 02:16:00-06,1241186,,
NWS-IDP-PROD-4238670-3576449!&LoganAR,Logan,AR,Flash Flood Warning issued May 26 at 10:24PM CDT until May 27 at 1:30AM CDT by NWS Little Rock AR,2020-05-26 21:24:00-06,2020-05-27 00:30:00-06,1241187,,
NWS-IDP-PROD-4238688-3576453!&ClayIA,Clay,IA,Flood Warning issued May 26 at 10:41PM CDT until May 28 at 7:00PM CDT by NWS Sioux Falls SD,2020-05-26 21:41:00-06,2020-05-28 01:41:00-06,1241188,,
NWS-IDP-PROD-4238670-3576449!&ScottAR,Scott,AR,Flash Flood Warning issued May 26 at 10:24PM CDT until May 27 at 1:30AM CDT by NWS Little Rock AR,2020-05-26 21:24:00-06,2020-05-27 00:30:00-06,1241189,,
NWS-IDP-PROD-4238670-3576449!&PolkAR,Polk,AR,Flash Flood Warning issued May 26 at 10:24PM CDT until May 27 at 1:30AM CDT by NWS Little Rock AR,2020-05-26 21:24:00-06,2020-05-27 00:30:00-06,1241190,,
NWS-IDP-PROD-4238733-3576474!&De SotoLA,De Soto,LA,Severe Thunderstorm Warning issued May 26 at 11:29PM CDT until May 27 at 12:30AM CDT by NWS Shreveport LA,2020-05-26 22:29:00-06,2020-05-26 23:30:00-06,1241191,,
NWS-IDP-PROD-4238733-3576474!&CaddoLA,Caddo,LA,Severe Thunderstorm Warning issued May 26 at 11:29PM CDT until May 27 at 12:30AM CDT by NWS Shreveport LA,2020-05-26 22:29:00-06,2020-05-26 23:30:00-06,1241192,,
NWS-IDP-PROD-4239421-3576910!&BaldwinAL,Baldwin,AL,Severe Thunderstorm Warning issued May 27 at 11:48AM CDT until May 27 at 12:30PM CDT by NWS Mobile AL,2020-05-27 10:48:00-06,2020-05-27 11:30:00-06,1241231,,
NWS-IDP-PROD-4238738-3576477!&Florida Bay including Barnes SoundBlackwater Sound,Florida Bay including Barnes Sound,Blackwater Sound,Special Marine Warning issued May 27 at 12:38AM EDT until May 27 at 1:00AM EDT by NWS Key West FL,2020-05-26 22:38:00-06,2020-05-26 23:00:00-06,1241193,,
NWS-IDP-PROD-4238733-3576474!&BossierLA,Bossier,LA,Severe Thunderstorm Warning issued May 26 at 11:29PM CDT until May 27 at 12:30AM CDT by NWS Shreveport LA,2020-05-26 22:29:00-06,2020-05-26 23:30:00-06,1241194,,
NWS-IDP-PROD-4238733-3576474!&Red RiverLA,Red River,LA,Severe Thunderstorm Warning issued May 26 at 11:29PM CDT until May 27 at 12:30AM CDT by NWS Shreveport LA,2020-05-26 22:29:00-06,2020-05-26 23:30:00-06,1241195,,
NWS-IDP-PROD-4238755-3576492!&ColumbiaAR,Columbia,AR,Severe Thunderstorm Warning issued May 26 at 11:55PM CDT until May 27 at 1:00AM CDT by NWS Shreveport LA,2020-05-26 22:55:00-06,2020-05-27 00:00:00-06,1241196,,
NWS-IDP-PROD-4238755-3576492!&UnionAR,Union,AR,Severe Thunderstorm Warning issued May 26 at 11:55PM CDT until May 27 at 1:00AM CDT by NWS Shreveport LA,2020-05-26 22:55:00-06,2020-05-27 00:00:00-06,1241197,,
NWS-IDP-PROD-4238755-3576492!&ClaiborneLA,Claiborne,LA,Severe Thunderstorm Warning issued May 26 at 11:55PM CDT until May 27 at 1:00AM CDT by NWS Shreveport LA,2020-05-26 22:55:00-06,2020-05-27 00:00:00-06,1241198,,
NWS-IDP-PROD-4239071-3576656!&JacksonAR,Jackson,AR,Flash Flood Warning issued May 27 at 8:06AM CDT until May 27 at 11:00AM CDT by NWS Little Rock AR,2020-05-27 07:06:00-06,2020-05-27 10:00:00-06,1241199,,
NWS-IDP-PROD-4239071-3576656!&LawrenceAR,Lawrence,AR,Flash Flood Warning issued May 27 at 8:06AM CDT until May 27 at 11:00AM CDT by NWS Little Rock AR,2020-05-27 07:06:00-06,2020-05-27 10:00:00-06,1241200,,
NWS-IDP-PROD-4239071-3576656!&WoodruffAR,Woodruff,AR,Flash Flood Warning issued May 27 at 8:06AM CDT until May 27 at 11:00AM CDT by NWS Little Rock AR,2020-05-27 07:06:00-06,2020-05-27 10:00:00-06,1241201,,
NWS-IDP-PROD-4239071-3576656!&IndependenceAR,Independence,AR,Flash Flood Warning issued May 27 at 8:06AM CDT until May 27 at 11:00AM CDT by NWS Little Rock AR,2020-05-27 07:06:00-06,2020-05-27 10:00:00-06,1241202,,
NWS-IDP-PROD-4239070-3576655!&WagonerOK,Wagoner,OK,Flash Flood Warning issued May 27 at 8:01AM CDT until May 27 at 11:00AM CDT by NWS Tulsa OK,2020-05-27 07:01:00-06,2020-05-27 10:00:00-06,1241203,,
NWS-IDP-PROD-4239252-3576781!&NemahaNE,Nemaha,NE,Flood Warning issued May 27 at 10:00AM CDT until May 28 at 7:00PM CDT by NWS Omaha/Valley NE,2020-05-27 16:00:00-06,2020-05-27 20:59:00-06,1241204,,
NWS-IDP-PROD-4239252-3576781!&AtchisonMO,Atchison,MO,Flood Warning issued May 27 at 10:00AM CDT until May 28 at 7:00PM CDT by NWS Omaha/Valley NE,2020-05-27 16:00:00-06,2020-05-27 20:59:00-06,1241205,,
NWS-IDP-PROD-4239245-3576780!&JacksonAR,Jackson,AR,Flood Warning issued May 27 at 9:58AM CDT until June 1 at 7:00PM CDT by NWS Little Rock AR,2020-05-27 08:58:00-06,2020-05-27 21:00:00-06,1241206,,
NWS-IDP-PROD-4239245-3576780!&WoodruffAR,Woodruff,AR,Flood Warning issued May 27 at 9:58AM CDT until June 1 at 7:00PM CDT by NWS Little Rock AR,2020-05-27 08:58:00-06,2020-05-27 21:00:00-06,1241207,,
NWS-IDP-PROD-4239238-3576774!&JasperSC,Jasper,SC,Flood Warning issued May 27 at 10:53AM EDT by NWS Charleston SC,2020-05-28 06:00:00-06,2020-05-28 08:53:00-06,1241208,,
NWS-IDP-PROD-4239238-3576774!&EffinghamGA,Effingham,GA,Flood Warning issued May 27 at 10:53AM EDT by NWS Charleston SC,2020-05-28 06:00:00-06,2020-05-28 08:53:00-06,1241209,,
NWS-IDP-PROD-4239238-3576774!&ScrevenGA,Screven,GA,Flood Warning issued May 27 at 10:53AM EDT by NWS Charleston SC,2020-05-28 06:00:00-06,2020-05-28 08:53:00-06,1241210,,
NWS-IDP-PROD-4239238-3576774!&HamptonSC,Hampton,SC,Flood Warning issued May 27 at 10:53AM EDT by NWS Charleston SC,2020-05-28 06:00:00-06,2020-05-28 08:53:00-06,1241211,,
NWS-IDP-PROD-4239237-3576773!&ScrevenGA,Screven,GA,Flood Warning issued May 27 at 10:53AM EDT by NWS Charleston SC,2020-05-28 06:00:00-06,2020-05-28 08:53:00-06,1241212,,
NWS-IDP-PROD-4239237-3576773!&AllendaleSC,Allendale,SC,Flood Warning issued May 27 at 10:53AM EDT by NWS Charleston SC,2020-05-28 06:00:00-06,2020-05-28 08:53:00-06,1241213,,
NWS-IDP-PROD-4239335-3576845!&MobileAL,Mobile,AL,Severe Thunderstorm Warning issued May 27 at 10:37AM CDT until May 27 at 11:30AM CDT by NWS Mobile AL,2020-05-27 09:37:00-06,2020-05-27 10:30:00-06,1241214,,
NWS-IDP-PROD-4239353-3576861!&MobileAL,Mobile,AL,Severe Thunderstorm Warning issued May 27 at 11:00AM CDT until May 27 at 11:45AM CDT by NWS Mobile AL,2020-05-27 10:00:00-06,2020-05-27 10:45:00-06,1241215,,
NWS-IDP-PROD-4239353-3576861!&BaldwinAL,Baldwin,AL,Severe Thunderstorm Warning issued May 27 at 11:00AM CDT until May 27 at 11:45AM CDT by NWS Mobile AL,2020-05-27 10:00:00-06,2020-05-27 10:45:00-06,1241216,,
NWS-IDP-PROD-4239348-3576856!&MobileAL,Mobile,AL,Flash Flood Warning issued May 27 at 10:55AM CDT until May 27 at 1:45PM CDT by NWS Mobile AL,2020-05-27 09:55:00-06,2020-05-27 12:45:00-06,1241217,,
NWS-IDP-PROD-4239397-3576896!&CherokeeOK,Cherokee,OK,Flood Warning issued May 27 at 11:29AM CDT until May 27 at 2:30PM CDT by NWS Tulsa OK,2020-05-27 10:29:00-06,2020-05-27 13:30:00-06,1241218,,
NWS-IDP-PROD-4239397-3576896!&WagonerOK,Wagoner,OK,Flood Warning issued May 27 at 11:29AM CDT until May 27 at 2:30PM CDT by NWS Tulsa OK,2020-05-27 10:29:00-06,2020-05-27 13:30:00-06,1241219,,
NWS-IDP-PROD-4239393-3576894!&BaldwinAL,Baldwin,AL,Severe Thunderstorm Warning issued May 27 at 11:22AM CDT until May 27 at 12:15PM CDT by NWS Mobile AL,2020-05-27 10:22:00-06,2020-05-27 11:15:00-06,1241220,,
NWS-IDP-PROD-4239441-3576923!&BosqueTX,Bosque,TX,Severe Thunderstorm Warning issued May 27 at 12:09PM CDT until May 27 at 1:15PM CDT by NWS Fort Worth TX,2020-05-27 11:09:00-06,2020-05-27 12:15:00-06,1241221,,
NWS-IDP-PROD-4239441-3576923!&McLennanTX,McLennan,TX,Severe Thunderstorm Warning issued May 27 at 12:09PM CDT until May 27 at 1:15PM CDT by NWS Fort Worth TX,2020-05-27 11:09:00-06,2020-05-27 12:15:00-06,1241222,,
NWS-IDP-PROD-4239441-3576923!&FallsTX,Falls,TX,Severe Thunderstorm Warning issued May 27 at 12:09PM CDT until May 27 at 1:15PM CDT by NWS Fort Worth TX,2020-05-27 11:09:00-06,2020-05-27 12:15:00-06,1241223,,
NWS-IDP-PROD-4239441-3576923!&LimestoneTX,Limestone,TX,Severe Thunderstorm Warning issued May 27 at 12:09PM CDT until May 27 at 1:15PM CDT by NWS Fort Worth TX,2020-05-27 11:09:00-06,2020-05-27 12:15:00-06,1241224,,
NWS-IDP-PROD-4239441-3576923!&HillTX,Hill,TX,Severe Thunderstorm Warning issued May 27 at 12:09PM CDT until May 27 at 1:15PM CDT by NWS Fort Worth TX,2020-05-27 11:09:00-06,2020-05-27 12:15:00-06,1241225,,
NWS-IDP-PROD-4239434-3576916!&RutlandVT,Rutland,VT,Severe Thunderstorm Warning issued May 27 at 1:04PM EDT until May 27 at 2:00PM EDT by NWS Burlington VT,2020-05-27 11:04:00-06,2020-05-27 12:00:00-06,1241226,,
NWS-IDP-PROD-4239434-3576916!&OrangeVT,Orange,VT,Severe Thunderstorm Warning issued May 27 at 1:04PM EDT until May 27 at 2:00PM EDT by NWS Burlington VT,2020-05-27 11:04:00-06,2020-05-27 12:00:00-06,1241227,,
NWS-IDP-PROD-4239421-3576910!&EscambiaFL,Escambia,FL,Severe Thunderstorm Warning issued May 27 at 11:48AM CDT until May 27 at 12:30PM CDT by NWS Mobile AL,2020-05-27 10:48:00-06,2020-05-27 11:30:00-06,1241228,,
NWS-IDP-PROD-4239434-3576916!&WindsorVT,Windsor,VT,Severe Thunderstorm Warning issued May 27 at 1:04PM EDT until May 27 at 2:00PM EDT by NWS Burlington VT,2020-05-27 11:04:00-06,2020-05-27 12:00:00-06,1241229,,
NWS-IDP-PROD-4239421-3576910!&EscambiaAL,Escambia,AL,Severe Thunderstorm Warning issued May 27 at 11:48AM CDT until May 27 at 12:30PM CDT by NWS Mobile AL,2020-05-27 10:48:00-06,2020-05-27 11:30:00-06,1241230,,
NWS-IDP-PROD-4239486-3576946!&ForrestMS,Forrest,MS,Severe Thunderstorm Warning issued May 27 at 12:42PM CDT until May 27 at 1:30PM CDT by NWS Jackson MS,2020-05-27 11:42:00-06,2020-05-27 12:30:00-06,1241232,,
NWS-IDP-PROD-4239479-3576941!&WindsorVT,Windsor,VT,Severe Thunderstorm Warning issued May 27 at 1:38PM EDT until May 27 at 2:30PM EDT by NWS Burlington VT,2020-05-27 11:38:00-06,2020-05-27 12:30:00-06,1241233,,
NWS-IDP-PROD-4239479-3576941!&AddisonVT,Addison,VT,Severe Thunderstorm Warning issued May 27 at 1:38PM EDT until May 27 at 2:30PM EDT by NWS Burlington VT,2020-05-27 11:38:00-06,2020-05-27 12:30:00-06,1241234,,
NWS-IDP-PROD-4239479-3576941!&WashingtonVT,Washington,VT,Severe Thunderstorm Warning issued May 27 at 1:38PM EDT until May 27 at 2:30PM EDT by NWS Burlington VT,2020-05-27 11:38:00-06,2020-05-27 12:30:00-06,1241235,,
NWS-IDP-PROD-4239479-3576941!&OrangeVT,Orange,VT,Severe Thunderstorm Warning issued May 27 at 1:38PM EDT until May 27 at 2:30PM EDT by NWS Burlington VT,2020-05-27 11:38:00-06,2020-05-27 12:30:00-06,1241236,,
NWS-IDP-PROD-4239547-3576982!&JeffersonKS,Jefferson,KS,Flood Warning issued May 27 at 1:11PM CDT until May 28 at 1:00AM CDT by NWS Topeka KS,2020-05-27 12:11:00-06,2020-05-28 00:00:00-06,1241237,,
NWS-IDP-PROD-4239491-3576949!&WashingtonVT,Washington,VT,Severe Thunderstorm Warning issued May 27 at 1:45PM EDT until May 27 at 2:30PM EDT by NWS Burlington VT,2020-05-27 11:45:00-06,2020-05-27 12:30:00-06,1241238,,
NWS-IDP-PROD-4239527-3576970!&HendryFL,Hendry,FL,Severe Thunderstorm Warning issued May 27 at 1:55PM EDT until May 27 at 3:00PM EDT by NWS Miami FL,2020-05-27 11:55:00-06,2020-05-27 13:00:00-06,1241239,,
NWS-IDP-PROD-4239527-3576970!&Palm BeachFL,Palm Beach,FL,Severe Thunderstorm Warning issued May 27 at 1:55PM EDT until May 27 at 3:00PM EDT by NWS Miami FL,2020-05-27 11:55:00-06,2020-05-27 13:00:00-06,1241240,,
NWS-IDP-PROD-4239491-3576949!&ChittendenVT,Chittenden,VT,Severe Thunderstorm Warning issued May 27 at 1:45PM EDT until May 27 at 2:30PM EDT by NWS Burlington VT,2020-05-27 11:45:00-06,2020-05-27 12:30:00-06,1241241,,
NWS-IDP-PROD-4239592-3577009!&RobertsonTX,Robertson,TX,Severe Thunderstorm Warning issued May 27 at 1:32PM CDT until May 27 at 2:30PM CDT by NWS Fort Worth TX,2020-05-27 12:32:00-06,2020-05-27 13:30:00-06,1241242,,
NWS-IDP-PROD-4239602-3577017!&PerryMS,Perry,MS,Severe Thunderstorm Warning issued May 27 at 1:40PM CDT until May 27 at 2:15PM CDT by NWS Mobile AL,2020-05-27 12:40:00-06,2020-05-27 13:15:00-06,1241243,,
NWS-IDP-PROD-4239592-3577009!&MilamTX,Milam,TX,Severe Thunderstorm Warning issued May 27 at 1:32PM CDT until May 27 at 2:30PM CDT by NWS Fort Worth TX,2020-05-27 12:32:00-06,2020-05-27 13:30:00-06,1241244,,
NWS-IDP-PROD-4239585-3577002!&CarrollNH,Carroll,NH,Flood Warning issued May 27 at 2:28PM EDT until May 27 at 5:30PM EDT by NWS Gray ME,2020-05-27 12:28:00-06,2020-05-27 15:30:00-06,1241245,,
NWS-IDP-PROD-4239585-3577002!&CoosNH,Coos,NH,Flood Warning issued May 27 at 2:28PM EDT until May 27 at 5:30PM EDT by NWS Gray ME,2020-05-27 12:28:00-06,2020-05-27 15:30:00-06,1241246,,
NWS-IDP-PROD-4239593-3577010!&ClintonNY,Clinton,NY,Severe Thunderstorm Warning issued May 27 at 2:34PM EDT until May 27 at 3:30PM EDT by NWS Burlington VT,2020-05-27 12:34:00-06,2020-05-27 13:30:00-06,1241247,,
NWS-IDP-PROD-4239585-3577002!&GraftonNH,Grafton,NH,Flood Warning issued May 27 at 2:28PM EDT until May 27 at 5:30PM EDT by NWS Gray ME,2020-05-27 12:28:00-06,2020-05-27 15:30:00-06,1241248,,
NWS-IDP-PROD-4239586-3577003!&Fort BendTX,Fort Bend,TX,Severe Thunderstorm Watch issued May 27 at 1:28PM CDT until May 27 at 9:00PM CDT by NWS Houston/Galveston TX,2020-05-27 12:28:00-06,2020-05-27 20:00:00-06,1241249,,
NWS-IDP-PROD-4239586-3577003!&GalvestonTX,Galveston,TX,Severe Thunderstorm Watch issued May 27 at 1:28PM CDT until May 27 at 9:00PM CDT by NWS Houston/Galveston TX,2020-05-27 12:28:00-06,2020-05-27 20:00:00-06,1241250,,
NWS-IDP-PROD-4239586-3577003!&WallerTX,Waller,TX,Severe Thunderstorm Watch issued May 27 at 1:28PM CDT until May 27 at 9:00PM CDT by NWS Houston/Galveston TX,2020-05-27 12:28:00-06,2020-05-27 20:00:00-06,1241251,,
NWS-IDP-PROD-4239586-3577003!&AustinTX,Austin,TX,Severe Thunderstorm Watch issued May 27 at 1:28PM CDT until May 27 at 9:00PM CDT by NWS Houston/Galveston TX,2020-05-27 12:28:00-06,2020-05-27 20:00:00-06,1241252,,
NWS-IDP-PROD-4239586-3577003!&MontgomeryTX,Montgomery,TX,Severe Thunderstorm Watch issued May 27 at 1:28PM CDT until May 27 at 9:00PM CDT by NWS Houston/Galveston TX,2020-05-27 12:28:00-06,2020-05-27 20:00:00-06,1241253,,
NWS-IDP-PROD-4239586-3577003!&MatagordaTX,Matagorda,TX,Severe Thunderstorm Watch issued May 27 at 1:28PM CDT until May 27 at 9:00PM CDT by NWS Houston/Galveston TX,2020-05-27 12:28:00-06,2020-05-27 20:00:00-06,1241254,,
NWS-IDP-PROD-4239586-3577003!&GrimesTX,Grimes,TX,Severe Thunderstorm Watch issued May 27 at 1:28PM CDT until May 27 at 9:00PM CDT by NWS Houston/Galveston TX,2020-05-27 12:28:00-06,2020-05-27 20:00:00-06,1241255,,
NWS-IDP-PROD-4239586-3577003!&BrazosTX,Brazos,TX,Severe Thunderstorm Watch issued May 27 at 1:28PM CDT until May 27 at 9:00PM CDT by NWS Houston/Galveston TX,2020-05-27 12:28:00-06,2020-05-27 20:00:00-06,1241256,,
NWS-IDP-PROD-4239586-3577003!&ChambersTX,Chambers,TX,Severe Thunderstorm Watch issued May 27 at 1:28PM CDT until May 27 at 9:00PM CDT by NWS Houston/Galveston TX,2020-05-27 12:28:00-06,2020-05-27 20:00:00-06,1241257,,
NWS-IDP-PROD-4239586-3577003!&WashingtonTX,Washington,TX,Severe Thunderstorm Watch issued May 27 at 1:28PM CDT until May 27 at 9:00PM CDT by NWS Houston/Galveston TX,2020-05-27 12:28:00-06,2020-05-27 20:00:00-06,1241258,,
NWS-IDP-PROD-4239586-3577003!&MadisonTX,Madison,TX,Severe Thunderstorm Watch issued May 27 at 1:28PM CDT until May 27 at 9:00PM CDT by NWS Houston/Galveston TX,2020-05-27 12:28:00-06,2020-05-27 20:00:00-06,1241259,,
NWS-IDP-PROD-4239586-3577003!&BurlesonTX,Burleson,TX,Severe Thunderstorm Watch issued May 27 at 1:28PM CDT until May 27 at 9:00PM CDT by NWS Houston/Galveston TX,2020-05-27 12:28:00-06,2020-05-27 20:00:00-06,1241260,,
NWS-IDP-PROD-4239586-3577003!&WhartonTX,Wharton,TX,Severe Thunderstorm Watch issued May 27 at 1:28PM CDT until May 27 at 9:00PM CDT by NWS Houston/Galveston TX,2020-05-27 12:28:00-06,2020-05-27 20:00:00-06,1241261,,
NWS-IDP-PROD-4239586-3577003!&LibertyTX,Liberty,TX,Severe Thunderstorm Watch issued May 27 at 1:28PM CDT until May 27 at 9:00PM CDT by NWS Houston/Galveston TX,2020-05-27 12:28:00-06,2020-05-27 20:00:00-06,1241262,,
NWS-IDP-PROD-4239586-3577003!&HarrisTX,Harris,TX,Severe Thunderstorm Watch issued May 27 at 1:28PM CDT until May 27 at 9:00PM CDT by NWS Houston/Galveston TX,2020-05-27 12:28:00-06,2020-05-27 20:00:00-06,1241263,,
NWS-IDP-PROD-4239586-3577003!&WalkerTX,Walker,TX,Severe Thunderstorm Watch issued May 27 at 1:28PM CDT until May 27 at 9:00PM CDT by NWS Houston/Galveston TX,2020-05-27 12:28:00-06,2020-05-27 20:00:00-06,1241264,,
NWS-IDP-PROD-4239586-3577003!&San JacintoTX,San Jacinto,TX,Severe Thunderstorm Watch issued May 27 at 1:28PM CDT until May 27 at 9:00PM CDT by NWS Houston/Galveston TX,2020-05-27 12:28:00-06,2020-05-27 20:00:00-06,1241265,,
NWS-IDP-PROD-4239586-3577003!&ColoradoTX,Colorado,TX,Severe Thunderstorm Watch issued May 27 at 1:28PM CDT until May 27 at 9:00PM CDT by NWS Houston/Galveston TX,2020-05-27 12:28:00-06,2020-05-27 20:00:00-06,1241266,,
NWS-IDP-PROD-4239586-3577003!&BrazoriaTX,Brazoria,TX,Severe Thunderstorm Watch issued May 27 at 1:28PM CDT until May 27 at 9:00PM CDT by NWS Houston/Galveston TX,2020-05-27 12:28:00-06,2020-05-27 20:00:00-06,1241267,,
NWS-IDP-PROD-4239579-3576997!&FallsTX,Falls,TX,Severe Thunderstorm Watch issued May 27 at 1:25PM CDT until May 27 at 9:00PM CDT by NWS Fort Worth TX,2020-05-27 12:25:00-06,2020-05-27 20:00:00-06,1241268,,
NWS-IDP-PROD-4239579-3576997!&HamiltonTX,Hamilton,TX,Severe Thunderstorm Watch issued May 27 at 1:25PM CDT until May 27 at 9:00PM CDT by NWS Fort Worth TX,2020-05-27 12:25:00-06,2020-05-27 20:00:00-06,1241269,,
NWS-IDP-PROD-4239579-3576997!&BosqueTX,Bosque,TX,Severe Thunderstorm Watch issued May 27 at 1:25PM CDT until May 27 at 9:00PM CDT by NWS Fort Worth TX,2020-05-27 12:25:00-06,2020-05-27 20:00:00-06,1241270,,
NWS-IDP-PROD-4239579-3576997!&FreestoneTX,Freestone,TX,Severe Thunderstorm Watch issued May 27 at 1:25PM CDT until May 27 at 9:00PM CDT by NWS Fort Worth TX,2020-05-27 12:25:00-06,2020-05-27 20:00:00-06,1241271,,
NWS-IDP-PROD-4239579-3576997!&BellTX,Bell,TX,Severe Thunderstorm Watch issued May 27 at 1:25PM CDT until May 27 at 9:00PM CDT by NWS Fort Worth TX,2020-05-27 12:25:00-06,2020-05-27 20:00:00-06,1241272,,
NWS-IDP-PROD-4239579-3576997!&LeonTX,Leon,TX,Severe Thunderstorm Watch issued May 27 at 1:25PM CDT until May 27 at 9:00PM CDT by NWS Fort Worth TX,2020-05-27 12:25:00-06,2020-05-27 20:00:00-06,1241273,,
NWS-IDP-PROD-4239579-3576997!&MilamTX,Milam,TX,Severe Thunderstorm Watch issued May 27 at 1:25PM CDT until May 27 at 9:00PM CDT by NWS Fort Worth TX,2020-05-27 12:25:00-06,2020-05-27 20:00:00-06,1241274,,
NWS-IDP-PROD-4239579-3576997!&CoryellTX,Coryell,TX,Severe Thunderstorm Watch issued May 27 at 1:25PM CDT until May 27 at 9:00PM CDT by NWS Fort Worth TX,2020-05-27 12:25:00-06,2020-05-27 20:00:00-06,1241275,,
NWS-IDP-PROD-4239579-3576997!&MillsTX,Mills,TX,Severe Thunderstorm Watch issued May 27 at 1:25PM CDT until May 27 at 9:00PM CDT by NWS Fort Worth TX,2020-05-27 12:25:00-06,2020-05-27 20:00:00-06,1241276,,
NWS-IDP-PROD-4239579-3576997!&McLennanTX,McLennan,TX,Severe Thunderstorm Watch issued May 27 at 1:25PM CDT until May 27 at 9:00PM CDT by NWS Fort Worth TX,2020-05-27 12:25:00-06,2020-05-27 20:00:00-06,1241277,,
NWS-IDP-PROD-4239579-3576997!&RobertsonTX,Robertson,TX,Severe Thunderstorm Watch issued May 27 at 1:25PM CDT until May 27 at 9:00PM CDT by NWS Fort Worth TX,2020-05-27 12:25:00-06,2020-05-27 20:00:00-06,1241278,,
